,idEdu,coberturaNeta
4822,edu4823,114.75
4823,edu4824,115.76
4824,edu4825,119.45
4825,edu4826,121.33
4826,edu4827,135.42
4827,edu4828,100.0
4828,edu4829,104.23
4829,edu4830,103.42
4830,edu4831,106.6
4831,edu4832,130.8
4832,edu4833,115.48
4833,edu4834,113.8
4834,edu4835,0.0
4835,edu4836,89.45
4836,edu4837,88.86
4837,edu4838,87.87
4838,edu4839,0.0
4839,edu4840,91.74
4840,edu4841,89.41
4841,edu4842,89.18
4842,edu4843,89.87
4843,edu4844,88.1
4844,edu4845,74.69
4845,edu4846,75.81
4846,edu4847,77.29
4847,edu4848,75.27
4848,edu4849,74.18
4849,edu4850,70.99
4850,edu4851,81.53
4851,edu4852,81.82
4852,edu4853,75.84
4853,edu4854,74.92
4854,edu4855,75.93
4855,edu4856,76.57
4856,edu4857,94.11
4857,edu4858,91.76
4858,edu4859,73.79
4859,edu4860,78.32
4860,edu4861,74.96
4861,edu4862,0.0
4862,edu4863,82.66
4863,edu4864,81.46
4864,edu4865,84.44
4865,edu4866,80.76
4866,edu4867,84.13
4867,edu4868,98.61
4868,edu4869,100.62
4869,edu4870,95.37
4870,edu4871,95.24
4871,edu4872,0.0
4872,edu4873,98.55
4873,edu4874,97.73
4874,edu4875,94.87
4875,edu4876,95.8
4876,edu4877,93.01
4877,edu4878,66.64
4878,edu4879,64.9
4879,edu4880,63.52
4880,edu4881,62.29
4881,edu4882,62.91
4882,edu4883,69.85
4883,edu4884,66.42
4884,edu4885,0.0
4885,edu4886,67.69
4886,edu4887,65.08
4887,edu4888,96.45
4888,edu4889,95.36
4889,edu4890,87.08
4890,edu4891,90.19
4891,edu4892,94.88
4892,edu4893,99.93
4893,edu4894,87.54
4894,edu4895,88.42
4895,edu4896,99.54
4896,edu4897,86.48
4897,edu4898,0.0
4898,edu4899,153.11
4899,edu4900,161.45
4900,edu4901,185.43
4901,edu4902,194.49
4902,edu4903,95.69
4903,edu4904,96.79
4904,edu4905,170.9
4905,edu4906,178.36
4906,edu4907,179.62
4907,edu4908,0.0
4908,edu4909,109.29
4909,edu4910,108.62
4910,edu4911,119.63
4911,edu4912,114.48
4912,edu4913,122.76
4913,edu4914,128.33
4914,edu4915,129.76
4915,edu4916,149.2
4916,edu4917,144.93
4917,edu4918,107.06
4918,edu4919,106.91
4919,edu4920,0.0
4920,edu4921,71.91
4921,edu4922,76.23
4922,edu4923,70.85
4923,edu4924,69.84
4924,edu4925,70.73
4925,edu4926,69.18
4926,edu4927,75.93
4927,edu4928,74.19
4928,edu4929,80.96
4929,edu4930,102.0
4930,edu4931,102.54
4931,edu4932,83.85
4932,edu4933,0.0
4933,edu4934,105.18
4934,edu4935,103.74
4935,edu4936,78.1
4936,edu4937,80.73
4937,edu4938,83.4
4938,edu4939,84.27
4939,edu4940,83.5
4940,edu4941,81.78
4941,edu4942,83.21
4942,edu4943,75.14
4943,edu4944,99.56
4944,edu4945,94.35
4945,edu4946,94.95
4946,edu4947,95.8
4947,edu4948,85.04
4948,edu4949,85.52
4949,edu4950,79.19
4950,edu4951,72.69
4951,edu4952,79.08
4952,edu4953,81.58
4953,edu4954,78.12
4954,edu4955,74.9
4955,edu4956,75.47
4956,edu4957,87.3
4957,edu4958,0.0
4958,edu4959,81.23
4959,edu4960,80.29
4960,edu4961,78.41
4961,edu4962,117.34
4962,edu4963,113.25
4963,edu4964,104.9
4964,edu4965,79.13
4965,edu4966,82.56
4966,edu4967,84.49
4967,edu4968,51.4
4968,edu4969,50.0
4969,edu4970,50.34
4970,edu4971,53.79
4971,edu4972,55.56
4972,edu4973,53.6
4973,edu4974,65.08
4974,edu4975,53.0
4975,edu4976,61.7
4976,edu4977,0.0
4977,edu4978,116.96
4978,edu4979,96.36
4979,edu4980,106.81
4980,edu4981,103.97
4981,edu4982,103.63
4982,edu4983,122.34
4983,edu4984,78.95
4984,edu4985,77.61
4985,edu4986,0.0
4986,edu4987,113.02
4987,edu4988,103.77
4988,edu4989,105.86
4989,edu4990,108.36
4990,edu4991,108.06
4991,edu4992,110.04
4992,edu4993,99.02
4993,edu4994,0.0
4994,edu4995,102.0
4995,edu4996,113.57
4996,edu4997,100.06
4997,edu4998,98.18
4998,edu4999,98.37
4999,edu5000,96.2
5000,edu5001,97.11
5001,edu5002,97.32
5002,edu5003,102.53
5003,edu5004,98.41
5004,edu5005,101.53
5005,edu5006,0.0
5006,edu5007,78.01
5007,edu5008,103.91
5008,edu5009,104.42
5009,edu5010,102.96
5010,edu5011,101.81
5011,edu5012,108.28
5012,edu5013,100.87
5013,edu5014,100.51
5014,edu5015,0.0
5015,edu5016,104.95
5016,edu5017,104.49
5017,edu5018,103.08
5018,edu5019,106.35
5019,edu5020,88.96
5020,edu5021,87.0
5021,edu5022,85.52
5022,edu5023,81.97
5023,edu5024,79.3
5024,edu5025,80.61
5025,edu5026,80.94
5026,edu5027,80.37
5027,edu5028,99.39
5028,edu5029,95.16
5029,edu5030,92.6
5030,edu5031,93.51
5031,edu5032,96.93
5032,edu5033,95.78
5033,edu5034,92.69
5034,edu5035,92.74
5035,edu5036,91.39
5036,edu5037,92.46
5037,edu5038,97.48
5038,edu5039,0.0
5039,edu5040,93.31
5040,edu5041,0.0
5041,edu5042,174.5
5042,edu5043,86.87
5043,edu5044,0.0
5044,edu5045,86.28
5045,edu5046,99.85
5046,edu5047,101.92
5047,edu5048,102.21
5048,edu5049,103.25
5049,edu5050,106.2
5050,edu5051,106.24
5051,edu5052,106.72
5052,edu5053,100.32
5053,edu5054,98.1
5054,edu5055,0.0
5055,edu5056,84.26
5056,edu5057,85.4
5057,edu5058,85.81
5058,edu5059,85.89
5059,edu5060,85.4
5060,edu5061,85.11
5061,edu5062,105.05
5062,edu5063,87.37
5063,edu5064,106.6
5064,edu5065,0.0
5065,edu5066,77.06
5066,edu5067,78.19
5067,edu5068,86.61
5068,edu5069,84.57
5069,edu5070,0.0
5070,edu5071,78.7
5071,edu5072,89.02
5072,edu5073,88.81
5073,edu5074,89.2
5074,edu5075,86.33
5075,edu5076,79.25
5076,edu5077,88.55
5077,edu5078,90.77
5078,edu5079,88.52
5079,edu5080,82.2
5080,edu5081,80.02
5081,edu5082,0.0
5082,edu5083,93.47
5083,edu5084,80.77
5084,edu5085,77.66
5085,edu5086,46.03
5086,edu5087,78.28
5087,edu5088,0.0
5088,edu5089,76.95
5089,edu5090,99.48
5090,edu5091,96.8
5091,edu5092,88.74
5092,edu5093,90.2
5093,edu5094,94.3
5094,edu5095,90.19
5095,edu5096,90.14
5096,edu5097,84.4
5097,edu5098,89.0
5098,edu5099,89.65
5099,edu5100,87.34
5100,edu5101,84.49
5101,edu5102,93.07
5102,edu5103,0.0
5103,edu5104,82.93
5104,edu5105,95.17
5105,edu5106,85.27
5106,edu5107,106.32
5107,edu5108,105.97
5108,edu5109,98.45
5109,edu5110,0.0
5110,edu5111,104.8
5111,edu5112,100.6
5112,edu5113,106.49
5113,edu5114,97.84
5114,edu5115,104.0
5115,edu5116,101.67
5116,edu5117,79.47
5117,edu5118,92.69
5118,edu5119,91.81
5119,edu5120,92.15
5120,edu5121,0.0
5121,edu5122,94.05
5122,edu5123,96.54
5123,edu5124,94.91
5124,edu5125,94.85
5125,edu5126,97.92
5126,edu5127,92.56
5127,edu5128,62.27
5128,edu5129,62.94
5129,edu5130,65.27
5130,edu5131,62.06
5131,edu5132,74.45
5132,edu5133,69.08
5133,edu5134,71.96
5134,edu5135,87.15
5135,edu5136,0.0
5136,edu5137,89.15
5137,edu5138,81.19
5138,edu5139,78.62
5139,edu5140,0.0
5140,edu5141,105.62
5141,edu5142,83.13
5142,edu5143,87.62
5143,edu5144,106.88
5144,edu5145,87.76
5145,edu5146,84.86
5146,edu5147,87.69
5147,edu5148,85.89
5148,edu5149,85.39
5149,edu5150,110.28
5150,edu5151,85.21
5151,edu5152,87.75
5152,edu5153,87.29
5153,edu5154,85.0
5154,edu5155,86.84
5155,edu5156,90.26
5156,edu5157,93.13
5157,edu5158,88.28
5158,edu5159,78.87
5159,edu5160,80.07
5160,edu5161,89.83
5161,edu5162,89.34
5162,edu5163,0.0
5163,edu5164,75.57
5164,edu5165,77.48
5165,edu5166,79.28
5166,edu5167,79.78
5167,edu5168,76.24
5168,edu5169,92.84
5169,edu5170,90.31
5170,edu5171,85.64
5171,edu5172,87.79
5172,edu5173,87.13
5173,edu5174,86.17
5174,edu5175,85.21
5175,edu5176,90.57
5176,edu5177,89.21
5177,edu5178,88.5
5178,edu5179,0.0
5179,edu5180,82.04
5180,edu5181,83.12
5181,edu5182,94.45
5182,edu5183,93.99
5183,edu5184,0.0
5184,edu5185,82.8
5185,edu5186,89.03
5186,edu5187,87.43
5187,edu5188,86.92
5188,edu5189,85.7
5189,edu5190,93.29
5190,edu5191,93.99
5191,edu5192,93.21
5192,edu5193,0.0
5193,edu5194,94.68
5194,edu5195,93.7
5195,edu5196,103.53
5196,edu5197,97.61
5197,edu5198,95.56
5198,edu5199,98.21
5199,edu5200,99.19
5200,edu5201,98.38
5201,edu5202,97.93
5202,edu5203,95.67
5203,edu5204,94.67
5204,edu5205,96.87
5205,edu5206,92.2
5206,edu5207,91.01
5207,edu5208,89.6
5208,edu5209,89.9
5209,edu5210,88.97
5210,edu5211,86.39
5211,edu5212,104.01
5212,edu5213,93.82
5213,edu5214,102.69
5214,edu5215,0.0
5215,edu5216,0.0
5216,edu5217,0.0
5217,edu5218,103.64
5218,edu5219,117.69
5219,edu5220,118.63
5220,edu5221,0.0
5221,edu5222,103.14
5222,edu5223,105.41
5223,edu5224,96.21
5224,edu5225,99.71
5225,edu5226,102.74
5226,edu5227,105.05
5227,edu5228,75.35
5228,edu5229,65.05
5229,edu5230,65.41
5230,edu5231,63.48
5231,edu5232,85.06
5232,edu5233,81.3
5233,edu5234,82.3
5234,edu5235,88.25
5235,edu5236,93.39
5236,edu5237,93.19
5237,edu5238,92.77
5238,edu5239,90.82
5239,edu5240,85.47
5240,edu5241,74.24
5241,edu5242,85.56
5242,edu5243,74.77
5243,edu5244,71.68
5244,edu5245,74.12
5245,edu5246,81.33
5246,edu5247,75.43
5247,edu5248,71.9
5248,edu5249,81.24
5249,edu5250,97.49
5250,edu5251,96.79
5251,edu5252,105.81
5252,edu5253,111.93
5253,edu5254,112.85
5254,edu5255,108.02
5255,edu5256,112.35
5256,edu5257,104.18
5257,edu5258,103.34
5258,edu5259,100.39
5259,edu5260,108.82
5260,edu5261,0.0
5261,edu5262,86.16
5262,edu5263,92.83
5263,edu5264,89.41
5264,edu5265,0.0
5265,edu5266,85.46
5266,edu5267,84.76
5267,edu5268,90.5
5268,edu5269,88.19
5269,edu5270,87.8
5270,edu5271,88.5
5271,edu5272,68.34
5272,edu5273,67.64
5273,edu5274,64.99
5274,edu5275,64.38
5275,edu5276,63.48
5276,edu5277,97.87
5277,edu5278,96.01
5278,edu5279,0.0
5279,edu5280,69.36
5280,edu5281,64.2
5281,edu5282,94.72
5282,edu5283,89.38
5283,edu5284,88.44
5284,edu5285,88.02
5285,edu5286,88.28
5286,edu5287,87.11
5287,edu5288,82.76
5288,edu5289,80.87
5289,edu5290,94.47
5290,edu5291,0.0
5291,edu5292,64.03
5292,edu5293,59.61
5293,edu5294,89.49
5294,edu5295,90.82
5295,edu5296,0.0
5296,edu5297,66.0
5297,edu5298,64.67
5298,edu5299,65.8
5299,edu5300,68.45
5300,edu5301,64.84
5301,edu5302,77.35
5302,edu5303,70.38
5303,edu5304,66.45
5304,edu5305,62.84
5305,edu5306,62.76
5306,edu5307,89.21
5307,edu5308,86.62
5308,edu5309,0.0
5309,edu5310,85.28
5310,edu5311,88.3
5311,edu5312,61.44
5312,edu5313,61.83
5313,edu5314,59.78
5314,edu5315,57.0
5315,edu5316,55.72
5316,edu5317,57.51
5317,edu5318,97.27
5318,edu5319,104.35
5319,edu5320,99.55
5320,edu5321,91.49
5321,edu5322,86.46
5322,edu5323,76.25
5323,edu5324,74.88
5324,edu5325,73.7
5325,edu5326,83.45
5326,edu5327,84.09
5327,edu5328,0.0
5328,edu5329,79.36
5329,edu5330,83.05
5330,edu5331,80.01
5331,edu5332,94.65
5332,edu5333,63.54
5333,edu5334,89.75
5334,edu5335,89.26
5335,edu5336,73.6
5336,edu5337,74.28
5337,edu5338,80.54
5338,edu5339,80.58
5339,edu5340,73.52
5340,edu5341,74.53
5341,edu5342,84.24
5342,edu5343,76.68
5343,edu5344,75.33
5344,edu5345,0.0
5345,edu5346,70.07
5346,edu5347,95.71
5347,edu5348,76.46
5348,edu5349,97.52
5349,edu5350,99.9
5350,edu5351,92.82
5351,edu5352,96.65
5352,edu5353,96.62
5353,edu5354,70.59
5354,edu5355,67.96
5355,edu5356,79.3
5356,edu5357,69.74
5357,edu5358,67.94
5358,edu5359,84.31
5359,edu5360,82.37
5360,edu5361,80.2
5361,edu5362,83.23
5362,edu5363,0.0
5363,edu5364,107.21
5364,edu5365,84.65
5365,edu5366,109.36
5366,edu5367,107.5
5367,edu5368,106.47
5368,edu5369,107.59
5369,edu5370,100.05
5370,edu5371,99.04
5371,edu5372,74.68
5372,edu5373,0.0
5373,edu5374,75.4
5374,edu5375,101.64
5375,edu5376,100.77
5376,edu5377,95.28
5377,edu5378,99.31
5378,edu5379,90.78
5379,edu5380,85.66
5380,edu5381,92.73
5381,edu5382,102.77
5382,edu5383,88.32
5383,edu5384,92.09
5384,edu5385,88.69
5385,edu5386,80.12
5386,edu5387,0.0
5387,edu5388,78.41
5388,edu5389,83.3
5389,edu5390,83.28
5390,edu5391,85.59
5391,edu5392,84.37
5392,edu5393,105.8
5393,edu5394,113.13
5394,edu5395,107.81
5395,edu5396,75.88
5396,edu5397,88.48
5397,edu5398,99.15
5398,edu5399,97.18
5399,edu5400,97.51
5400,edu5401,87.35
5401,edu5402,101.89
5402,edu5403,93.81
5403,edu5404,98.69
5404,edu5405,97.99
5405,edu5406,112.96
5406,edu5407,115.18
5407,edu5408,115.13
5408,edu5409,113.19
5409,edu5410,112.1
5410,edu5411,88.96
5411,edu5412,86.99
5412,edu5413,92.11
5413,edu5414,82.05
5414,edu5415,86.29
5415,edu5416,88.01
5416,edu5417,89.32
5417,edu5418,74.03
5418,edu5419,76.57
5419,edu5420,0.0
5420,edu5421,83.75
5421,edu5422,91.87
5422,edu5423,85.36
5423,edu5424,73.32
5424,edu5425,85.82
5425,edu5426,78.0
5426,edu5427,87.54
5427,edu5428,88.86
5428,edu5429,89.04
5429,edu5430,89.56
5430,edu5431,0.0
5431,edu5432,90.83
5432,edu5433,99.39
5433,edu5434,86.99
5434,edu5435,97.0
5435,edu5436,90.99
5436,edu5437,99.17
5437,edu5438,55.69
5438,edu5439,63.91
5439,edu5440,97.66
5440,edu5441,97.21
5441,edu5442,97.45
5442,edu5443,97.05
5443,edu5444,96.99
5444,edu5445,98.47
5445,edu5446,97.73
5446,edu5447,80.85
5447,edu5448,81.46
5448,edu5449,0.0
5449,edu5450,73.17
5450,edu5451,97.49
5451,edu5452,99.0
5452,edu5453,95.74
5453,edu5454,92.17
5454,edu5455,95.03
5455,edu5456,0.0
5456,edu5457,99.16
5457,edu5458,99.08
5458,edu5459,101.89
5459,edu5460,77.35
5460,edu5461,104.4
5461,edu5462,104.54
5462,edu5463,104.34
5463,edu5464,79.45
5464,edu5465,0.0
5465,edu5466,102.29
5466,edu5467,102.25
5467,edu5468,101.58
5468,edu5469,101.32
5469,edu5470,83.14
5470,edu5471,82.06
5471,edu5472,102.94
5472,edu5473,0.0
5473,edu5474,101.15
5474,edu5475,98.11
5475,edu5476,80.1
5476,edu5477,70.81
5477,edu5478,0.0
5478,edu5479,71.46
5479,edu5480,74.81
5480,edu5481,74.13
5481,edu5482,71.01
5482,edu5483,81.42
5483,edu5484,77.76
5484,edu5485,72.98
5485,edu5486,85.09
5486,edu5487,82.88
5487,edu5488,83.87
5488,edu5489,78.36
5489,edu5490,81.97
5490,edu5491,82.34
5491,edu5492,67.38
5492,edu5493,0.0
5493,edu5494,70.14
5494,edu5495,96.04
5495,edu5496,88.02
5496,edu5497,81.81
5497,edu5498,79.53
5498,edu5499,91.14
5499,edu5500,90.22
5500,edu5501,93.08
5501,edu5502,94.75
5502,edu5503,101.37
5503,edu5504,98.44
5504,edu5505,94.0
5505,edu5506,88.9
5506,edu5507,83.62
5507,edu5508,70.03
5508,edu5509,69.56
5509,edu5510,0.0
5510,edu5511,100.68
5511,edu5512,99.69
5512,edu5513,101.41
5513,edu5514,90.99
5514,edu5515,77.73
5515,edu5516,0.0
5516,edu5517,86.63
5517,edu5518,77.86
5518,edu5519,91.0
5519,edu5520,93.31
5520,edu5521,88.2
5521,edu5522,89.8
5522,edu5523,94.66
5523,edu5524,98.81
5524,edu5525,90.05
5525,edu5526,95.34
5526,edu5527,94.12
5527,edu5528,90.7
5528,edu5529,89.36
5529,edu5530,87.58
5530,edu5531,94.77
5531,edu5532,96.19
5532,edu5533,0.0
5533,edu5534,82.82
5534,edu5535,84.44
5535,edu5536,92.69
5536,edu5537,90.2
5537,edu5538,80.28
5538,edu5539,84.6
5539,edu5540,77.93
5540,edu5541,77.93
5541,edu5542,141.58999999999997
5542,edu5543,141.78
5543,edu5544,137.26999999999998
5544,edu5545,137.47
5545,edu5546,139.46
5546,edu5547,140.66
5547,edu5548,144.39999999999998
5548,edu5549,189.76
5549,edu5550,191.32999999999998
5550,edu5551,0.0
5551,edu5552,70.48
5552,edu5553,73.36
5553,edu5554,68.03
5554,edu5555,69.25
5555,edu5556,69.29
5556,edu5557,65.73
5557,edu5558,66.34
5558,edu5559,68.59
5559,edu5560,67.41
5560,edu5561,69.72
5561,edu5562,77.73
5562,edu5563,85.57
5563,edu5564,87.84
5564,edu5565,81.05
5565,edu5566,78.6
5566,edu5567,83.98
5567,edu5568,84.07
5568,edu5569,80.24
5569,edu5570,88.0
5570,edu5571,85.17
5571,edu5572,0.0
5572,edu5573,87.84
5573,edu5574,92.64
5574,edu5575,89.71
5575,edu5576,81.08
5576,edu5577,82.73
5577,edu5578,83.9
5578,edu5579,78.96
5579,edu5580,118.79
5580,edu5581,117.61
5581,edu5582,0.0
5582,edu5583,108.9
5583,edu5584,108.25
5584,edu5585,105.41
5585,edu5586,101.51
5586,edu5587,100.86
5587,edu5588,107.94
5588,edu5589,101.65
5589,edu5590,107.04
5590,edu5591,102.09
5591,edu5592,0.0
5592,edu5593,84.96
5593,edu5594,82.65
5594,edu5595,75.85
5595,edu5596,94.52
5596,edu5597,78.09
5597,edu5598,89.56
5598,edu5599,91.96
5599,edu5600,93.52
5600,edu5601,94.45
5601,edu5602,0.0
5602,edu5603,100.83
5603,edu5604,92.12
5604,edu5605,98.42
5605,edu5606,100.81
5606,edu5607,89.08
5607,edu5608,88.86
5608,edu5609,85.48
5609,edu5610,93.1
5610,edu5611,97.13
5611,edu5612,125.6
5612,edu5613,124.96
5613,edu5614,118.54
5614,edu5615,82.0
5615,edu5616,125.47
5616,edu5617,123.47
5617,edu5618,83.08
5618,edu5619,95.04
5619,edu5620,106.33
5620,edu5621,100.17
5621,edu5622,105.54
5622,edu5623,97.3
5623,edu5624,91.94
5624,edu5625,90.57
5625,edu5626,87.46
5626,edu5627,91.12
5627,edu5628,0.0
5628,edu5629,78.16
5629,edu5630,76.35
5630,edu5631,75.98
5631,edu5632,79.71
5632,edu5633,77.84
5633,edu5634,82.05
5634,edu5635,84.77
5635,edu5636,90.26
5636,edu5637,90.0
5637,edu5638,0.0
5638,edu5639,114.49
5639,edu5640,80.71
5640,edu5641,79.38
5641,edu5642,0.0
5642,edu5643,114.71
5643,edu5644,113.88
5644,edu5645,116.61
5645,edu5646,117.86
5646,edu5647,120.91
5647,edu5648,114.47
5648,edu5649,120.97
5649,edu5650,117.75
5650,edu5651,117.76
5651,edu5652,120.74
5652,edu5653,121.89
5653,edu5654,92.43
5654,edu5655,0.0
5655,edu5656,92.84
5656,edu5657,121.72
5657,edu5658,76.91
5658,edu5659,79.67
5659,edu5660,110.52
5660,edu5661,112.46
5661,edu5662,121.41
5662,edu5663,106.24
5663,edu5664,124.7
5664,edu5665,124.78
5665,edu5666,0.0
5666,edu5667,30.42
5667,edu5668,20.96
5668,edu5669,18.64
5669,edu5670,14.89
5670,edu5671,53.53
5671,edu5672,15.95
5672,edu5673,24.88
5673,edu5674,16.82
5674,edu5675,133.85
5675,edu5676,111.64
5676,edu5677,117.0
5677,edu5678,115.26
5678,edu5679,113.47
5679,edu5680,106.98
5680,edu5681,109.46
5681,edu5682,107.69
5682,edu5683,101.01
5683,edu5684,96.73
5684,edu5685,95.66
5685,edu5686,92.99
5686,edu5687,91.24
5687,edu5688,0.0
5688,edu5689,84.47
5689,edu5690,81.33
5690,edu5691,119.27
5691,edu5692,91.69
5692,edu5693,94.43
5693,edu5694,120.73
5694,edu5695,112.89
5695,edu5696,117.7
5696,edu5697,118.45
5697,edu5698,117.68
5698,edu5699,0.0
5699,edu5700,116.52
5700,edu5701,98.36
5701,edu5702,107.85
5702,edu5703,98.62
5703,edu5704,109.89
5704,edu5705,110.12
5705,edu5706,104.85
5706,edu5707,90.13
5707,edu5708,91.15
5708,edu5709,109.52
5709,edu5710,74.36
5710,edu5711,94.82
5711,edu5712,93.77
5712,edu5713,57.51
5713,edu5714,60.84
5714,edu5715,60.77
5715,edu5716,61.13
5716,edu5717,60.0
5717,edu5718,55.22
5718,edu5719,0.0
5719,edu5720,54.36
5720,edu5721,90.54
5721,edu5722,89.74
5722,edu5723,89.07
5723,edu5724,88.8
5724,edu5725,96.11
5725,edu5726,94.15
5726,edu5727,88.26
5727,edu5728,89.04
5728,edu5729,68.14
5729,edu5730,0.0
5730,edu5731,63.36
5731,edu5732,62.36
5732,edu5733,60.93
5733,edu5734,62.84
5734,edu5735,61.93
5735,edu5736,61.29
5736,edu5737,62.05
5737,edu5738,76.41
5738,edu5739,73.4
5739,edu5740,78.16
5740,edu5741,52.06
5741,edu5742,78.43
5742,edu5743,50.95
5743,edu5744,75.57
5744,edu5745,77.72
5745,edu5746,76.28
5746,edu5747,0.0
5747,edu5748,0.0
5748,edu5749,0.0
5749,edu5750,0.0
5750,edu5751,0.0
5751,edu5752,104.65
5752,edu5753,0.0
5753,edu5754,101.81
5754,edu5755,54.92
5755,edu5756,65.55
5756,edu5757,62.44
5757,edu5758,63.34
5758,edu5759,58.29
5759,edu5760,53.28
5760,edu5761,78.57
5761,edu5762,51.76
5762,edu5763,80.25
5763,edu5764,48.38
5764,edu5765,48.39
5765,edu5766,47.4
5766,edu5767,82.64
5767,edu5768,85.14
5768,edu5769,49.19
5769,edu5770,48.52
5770,edu5771,51.36
5771,edu5772,52.84
5772,edu5773,52.53
5773,edu5774,51.99
5774,edu5775,52.97
5775,edu5776,55.54
5776,edu5777,51.79
5777,edu5778,88.55
5778,edu5779,87.22
5779,edu5780,52.28
5780,edu5781,105.92
5781,edu5782,101.87
5782,edu5783,103.18
5783,edu5784,95.5
5784,edu5785,99.89
5785,edu5786,116.86
5786,edu5787,115.52
5787,edu5788,113.17
5788,edu5789,0.0
5789,edu5790,0.0
5790,edu5791,0.0
5791,edu5792,0.0
5792,edu5793,0.0
5793,edu5794,0.0
5794,edu5795,0.0
5795,edu5796,0.0
5796,edu5797,0.0
5797,edu5798,69.18
5798,edu5799,67.25
5799,edu5800,65.04
5800,edu5801,0.0
5801,edu5802,94.69
5802,edu5803,94.23
5803,edu5804,64.59
5804,edu5805,64.14
5805,edu5806,65.68
5806,edu5807,64.7
5807,edu5808,42.67
5808,edu5809,0.0
5809,edu5810,0.0
5810,edu5811,0.0
5811,edu5812,0.0
5812,edu5813,0.0
5813,edu5814,0.0
5814,edu5815,93.94
5815,edu5816,85.4
5816,edu5817,96.99
5817,edu5818,96.85
5818,edu5819,95.54
5819,edu5820,98.79
5820,edu5821,97.62
5821,edu5822,99.81
5822,edu5823,127.17
5823,edu5824,57.42
5824,edu5825,66.72
5825,edu5826,75.8
5826,edu5827,74.0
5827,edu5828,63.68
5828,edu5829,81.55
5829,edu5830,41.95
5830,edu5831,73.83
5831,edu5832,78.7
