,idVio,homiMuj,violenciaMuj,tasaVioMuj,cSecuestros,cDesplazadas,cDesplaExp,cHomicidios
1383,vio1384,10.0,990.0,4132.0,0.0,0,20547.0,0.0
1384,vio1385,0.0,710.0,3396.0,10.0,0,15208.0,0.0
1385,vio1386,0.0,280.0,0.0,0.0,0,16126.0,0.0
1386,vio1387,0.0,80.0,5013.0,0.0,0,17521.0,0.0
1387,vio1388,10.0,6090.0,13101.0,20.0,0,2623.0,0.0
1388,vio1389,0.0,430.0,1446.0,0.0,0,1804.0,0.0
1389,vio1390,0.0,260.0,1059.0,20.0,0,62408.0,0.0
1390,vio1391,10.0,9390.0,1912.0,60.0,0,6124.0,0.0
1391,vio1392,0.0,430.0,1111.0,0.0,0,0,0.0
1392,vio1393,0.0,1500.0,1958.0,10.0,0,7032.0,0.0
1393,vio1394,0.0,550.0,2367.0,0.0,0,0,0.0
1394,vio1395,0.0,2570.0,2089.0,0.0,0,10627.0,0.0
1395,vio1396,0.0,2550.0,5274.0,0.0,0,1434.0,0.0
1396,vio1397,0.0,3250.0,2135.0,0.0,0,1571.0,0.0
1397,vio1398,0.0,500.0,7255.0,0.0,0,751.0,0.0
1398,vio1399,0.0,3620.0,799.0,0.0,0,6064.0,0.0
1399,vio1400,0.0,620.0,3182.0,0.0,0,4348.0,0.0
1400,vio1401,0.0,1140.0,3024.0,0.0,0,4363.0,0.0
1401,vio1402,0.0,80.0,0.0,0,0,0,0.0
1402,vio1403,0.0,1390.0,623.0,10.0,0,6366.0,0.0
1403,vio1404,10.0,7000.0,2593.0,20.0,0,28588.0,0.0
1404,vio1405,0.0,570.0,3227.0,0.0,0,9363.0,0.0
1405,vio1406,0.0,4910.0,614.0,0.0,0,15683.0,0.0
1406,vio1407,0.0,1310.0,3557.0,10.0,0,4937.0,0.0
1407,vio1408,0.0,2790.0,1083.0,10.0,0,25411.0,0.0
1408,vio1409,0.0,870.0,1086.0,0,0,11099.0,0.0
1409,vio1410,0.0,3290.0,3542.0,0.0,0,25097.0,0.0
1410,vio1411,0.0,480.0,6904.0,0,0,0,0.0
1411,vio1412,0.0,1030.0,2465.0,10.0,0,738.0,0.0
1412,vio1413,0.0,80.0,0.0,0,0,817.0,0.0
1413,vio1414,0.0,50.0,902.0,0.0,0,19497.0,0.0
1414,vio1415,0.0,30.0,0.0,0.0,0,25321.0,0.0
1415,vio1416,0.0,150.0,0.0,0.0,0,40843.0,0.0
1416,vio1417,0.0,0.0,1777.0,0.0,0,48298.0,0.0
1417,vio1418,0.0,0.0,359.0,10.0,0,2591.0,0.0
1418,vio1419,0.0,250.0,60.0,0.0,0,25682.0,0.0
1419,vio1420,0.0,0.0,0.0,0,0,29172.0,0.0
1420,vio1421,0.0,0.0,1107.0,0.0,0,37037.0,0.0
1421,vio1422,0.0,0.0,323.0,0.0,0,2876.0,0.0
1422,vio1423,0.0,30.0,0.0,0,0,43263.0,0.0
1423,vio1424,0.0,0.0,1855.0,0.0,0,26385.0,0.0
1424,vio1425,0.0,0.0,912.0,10.0,0,60389.0,0.0
1425,vio1426,0.0,50.0,0.0,0,0,47637.0,0.0
1426,vio1427,0.0,0.0,0.0,0,0,23674.0,0.0
1427,vio1428,0.0,0.0,1778.0,10.0,0,110239.0,0.0
1428,vio1429,0.0,600.0,1744.0,40.0,0,29155.0,0.0
1429,vio1430,0.0,0.0,2134.0,0.0,0,50134.0,0.0
1430,vio1431,0.0,20.0,0.0,0,0,0.0,0.0
1431,vio1432,0.0,280.0,2202.0,30.0,0,9743.0,0.0
1432,vio1433,0.0,40.0,0.0,0,0,26774.0,0.0
1433,vio1434,0.0,240.0,1857.0,10.0,0,20871.0,0.0
1434,vio1435,0.0,60.0,1377.0,0.0,0,54139.0,0.0
1435,vio1436,0.0,150.0,0.0,0,0,0,0.0
1436,vio1437,0.0,0.0,0.0,0,0,7364.0,0.0
1437,vio1438,0.0,50.0,0.0,0,0,62171.0,0.0
1438,vio1439,0.0,60.0,0.0,0,0,999.0,0.0
1439,vio1440,0.0,40.0,1472.0,0.0,0,3704.0,0.0
1440,vio1441,0.0,50.0,0.0,0,0,33419.0,0.0
1441,vio1442,0.0,0.0,0.0,0,0,3776.0,0.0
1442,vio1443,0.0,80.0,526.0,10.0,0,57158.0,0.0
1443,vio1444,0.0,0.0,0.0,0,0,10304.0,0.0
1444,vio1445,0.0,250.0,0.0,0,0,21674.0,0.0
1445,vio1446,0.0,100.0,1611.0,10.0,0,8073.0,0.0
1446,vio1447,0.0,20.0,0.0,0,0,0,0.0
1447,vio1448,0.0,0.0,0.0,0,0,43002.0,0.0
1448,vio1449,0.0,0.0,1674.0,10.0,0,22722.0,0.0
1449,vio1450,0.0,130.0,1853.0,20.0,0,37263.0,0.0
1450,vio1451,0.0,210.0,1775.0,0.0,0,1396.0,0.0
1451,vio1452,0.0,40.0,1299.0,0.0,0,4914.0,0.0
1452,vio1453,0.0,40.0,0.0,0,0,23242.0,0.0
1453,vio1454,0.0,0.0,0.0,0,0,20555.0,0.0
1454,vio1455,0.0,0.0,2147.0,10.0,0,2546.0,0.0
1455,vio1456,0.0,0.0,1536.0,0.0,0,19813.0,0.0
1456,vio1457,0.0,0.0,529.0,10.0,0,32958.0,0.0
1457,vio1458,0.0,230.0,1034.0,0.0,0,29918.0,0.0
1458,vio1459,0.0,0.0,1485.0,0.0,0,36934.0,0.0
1459,vio1460,0.0,0.0,1061.0,0.0,0,54477.0,0.0
1460,vio1461,0.0,490.0,2735.0,20.0,0,12552.0,0.0
1461,vio1462,0.0,0.0,1556.0,0.0,0,7619.0,0.0
1462,vio1463,0.0,2520.0,3859.0,240.0,0,61582.0,0.0
1463,vio1464,0.0,0.0,190.0,0.0,0,40625.0,0.0
1464,vio1465,0.0,0.0,589.0,0.0,0,10479.0,0.0
1465,vio1466,0.0,0.0,0.0,0,0,21683.0,0.0
1466,vio1467,0.0,0.0,1822.0,0.0,0,43062.0,0.0
1467,vio1468,0.0,0.0,0.0,0,0,33046.0,0.0
1468,vio1469,0.0,60.0,0.0,0,0,22379.0,0.0
1469,vio1470,0.0,290.0,0.0,0,0,39428.0,0.0
1470,vio1471,0.0,0.0,0.0,0,0,61404.0,0.0
1471,vio1472,0.0,80.0,1094.0,0.0,0,34179.0,0.0
1472,vio1473,0.0,0.0,963.0,10.0,0,3227.0,0.0
1473,vio1474,0.0,50.0,0.0,0,0,18237.0,0.0
1474,vio1475,0.0,100.0,0.0,0,0,7866.0,0.0
1475,vio1476,0.0,0.0,0.0,0,0,28203.0,0.0
1476,vio1477,0.0,40.0,0.0,0.0,0,16038.0,0.0
1477,vio1478,0.0,0.0,0.0,0,0,21733.0,0.0
1478,vio1479,0.0,40.0,1197.0,0.0,0,61556.0,0.0
1479,vio1480,0.0,0.0,665.0,40.0,0,42319.0,0.0
1480,vio1481,10.0,4460.0,1692.0,90.0,0,28253.0,0.0
1481,vio1482,40.0,2410.0,2609.0,0.0,0,37953.0,0.0
1482,vio1483,0.0,1690.0,2539.0,10.0,0,36079.0,0.0
1483,vio1484,0.0,460.0,2961.0,0.0,0,1455.0,0.0
1484,vio1485,0.0,560.0,1911.0,0.0,0,1477.0,0.0
1485,vio1486,0.0,1470.0,2279.0,10.0,0,3781.0,0.0
1486,vio1487,0.0,2730.0,2008.0,0.0,0,59761.0,0.0
1487,vio1488,20.0,1790.0,324.0,20.0,0,15575.0,0.0
1488,vio1489,0.0,900.0,0.0,0.0,0,33595.0,0.0
1489,vio1490,0.0,2630.0,309.0,0.0,0,14213.0,0.0
1490,vio1491,0.0,270.0,0.0,0,0,1600.0,0.0
1491,vio1492,10.0,180.0,534.0,10.0,0,10056.0,0.0
1492,vio1493,10.0,670.0,2247.0,0.0,0,21739.0,0.0
1493,vio1494,0.0,480.0,141.0,10.0,0,0,0.0
1494,vio1495,0.0,840.0,2345.0,10.0,0,24166.0,0.0
1495,vio1496,10.0,760.0,3372.0,0.0,0,17544.0,0.0
1496,vio1497,10.0,7270.0,1319.0,10.0,0,59593.0,0.0
1497,vio1498,0.0,720.0,1241.0,0.0,0,8388.0,0.0
1498,vio1499,0.0,3200.0,3724.0,10.0,0,5889.0,0.0
1499,vio1500,0.0,920.0,3254.0,0.0,0,38336.0,0.0
1500,vio1501,20.0,4290.0,2508.0,80.0,0,37208.0,0.0
1501,vio1502,0.0,3920.0,1887.0,0,0,0,0.0
1502,vio1503,10.0,18010.0,4155.0,0.0,0,1889.0,0.0
1503,vio1504,0.0,6050.0,5122.0,0.0,0,0,0.0
1504,vio1505,0.0,11120.0,3818.0,0.0,0,1689.0,0.0
1505,vio1506,0.0,6140.0,3792.0,0.0,0,1596.0,0.0
1506,vio1507,10.0,5260.0,215.0,0.0,0,75.0,0.0
1507,vio1508,0.0,3110.0,3347.0,0.0,0,1666.0,0.0
1508,vio1509,10.0,4020.0,10223.0,10.0,0,20205.0,0.0
1509,vio1510,0.0,5590.0,6035.0,10.0,0,26366.0,0.0
1510,vio1511,20.0,22890.0,7811.0,0.0,0,218.0,0.0
1511,vio1512,10.0,340.0,3034.0,0.0,0,20635.0,0.0
1512,vio1513,20.0,30870.0,1687.0,0.0,0,0,0.0
1513,vio1514,0.0,2690.0,2814.0,0,0,0,0.0
1514,vio1515,10.0,11960.0,667.0,10.0,0,574.0,0.0
1515,vio1516,0.0,25010.0,2476.0,0.0,0,0,0.0
1516,vio1517,0.0,4790.0,14985.0,0.0,0,0,0.0
1517,vio1518,30.0,6800.0,2308.0,10.0,0,19847.0,0.0
1518,vio1519,0.0,2920.0,1731.0,0,0,2439.0,0.0
1519,vio1520,0.0,8900.0,7247.0,20.0,0,21997.0,0.0
1520,vio1521,20.0,4180.0,6847.0,0.0,0,0,0.0
1521,vio1522,10.0,1360.0,9662.0,20.0,0,6126.0,0.0
1522,vio1523,0.0,650.0,656.0,10.0,0,1712.0,0.0
1523,vio1524,10.0,1920.0,3782.0,0.0,0,784.0,0.0
1524,vio1525,20.0,5010.0,8902.0,70.0,0,29337.0,0.0
1525,vio1526,10.0,2610.0,963.0,0.0,0,2527.0,0.0
1526,vio1527,0.0,12470.0,0.0,0.0,0,0,0.0
1527,vio1528,10.0,2550.0,21365.0,0,0,2831.0,0.0
1528,vio1529,0.0,21280.0,1861.0,0.0,0,1319.0,0.0
1529,vio1530,0.0,1250.0,0.0,0.0,0,21598.0,0.0
1530,vio1531,0.0,100.0,5002.0,0.0,0,2432.0,0.0
1531,vio1532,0.0,1030.0,2585.0,80.0,0,19511.0,0.0
1532,vio1533,0.0,180.0,3589.0,10.0,0,19088.0,0.0
1533,vio1534,0.0,730.0,3833.0,20.0,0,8206.0,0.0
1534,vio1535,0.0,70.0,865.0,0,0,0,0.0
1535,vio1536,0.0,310.0,5475.0,0.0,0,0,0.0
1536,vio1537,0.0,490.0,7931.0,30.0,0,23586.0,0.0
1537,vio1538,0.0,320.0,1786.0,0,0,0,0.0
1538,vio1539,0.0,1570.0,3395.0,10.0,0,35513.0,0.0
1539,vio1540,0.0,110.0,1778.0,0,0,439.0,0.0
1540,vio1541,0.0,120.0,427.0,0.0,0,15778.0,0.0
1541,vio1542,0.0,460.0,4432.0,0,0,290.0,0.0
1542,vio1543,0.0,290.0,1651.0,10.0,0,2665.0,0.0
1543,vio1544,0.0,260.0,1555.0,10.0,0,12484.0,0.0
1544,vio1545,0.0,340.0,8429.0,30.0,0,18271.0,0.0
1545,vio1546,20.0,1460.0,1316.0,0.0,0,4181.0,0.0
1546,vio1547,0.0,290.0,619.0,20.0,0,1075.0,0.0
1547,vio1548,0.0,130.0,1179.0,0.0,0,17353.0,0.0
1548,vio1549,0.0,180.0,1317.0,0.0,0,19286.0,0.0
1549,vio1550,0.0,610.0,3768.0,0.0,0,2658.0,0.0
1550,vio1551,0.0,160.0,2352.0,0.0,0,2869.0,0.0
1551,vio1552,0.0,120.0,1268.0,20.0,0,11063.0,0.0
1552,vio1553,0.0,180.0,0.0,0.0,0,13043.0,0.0
1553,vio1554,0.0,3250.0,1585.0,50.0,0,29121.0,0.0
1554,vio1555,0.0,270.0,1936.0,10.0,0,22326.0,0.0
1555,vio1556,0.0,1310.0,407.0,0,0,0,0.0
1556,vio1557,0.0,930.0,2103.0,0.0,0,9033.0,0.0
1557,vio1558,0.0,710.0,1192.0,0.0,0,3357.0,0.0
1558,vio1559,0.0,1440.0,2483.0,20.0,0,7816.0,0.0
1559,vio1560,0.0,620.0,529.0,0.0,0,7051.0,0.0
1560,vio1561,10.0,1470.0,2048.0,110.0,0,29671.0,0.0
1561,vio1562,0.0,80.0,0.0,0,0,0,0.0
1562,vio1563,0.0,90.0,0.0,0,0,3163.0,0.0
1563,vio1564,0.0,70.0,0.0,0,0,12694.0,0.0
1564,vio1565,0.0,4510.0,3233.0,90.0,0,46896.0,0.0
1565,vio1566,0.0,30.0,0.0,0,0,26288.0,0.0
1566,vio1567,0.0,310.0,160.0,0.0,0,4249.0,0.0
1567,vio1568,0.0,0.0,4484.0,0,0,0,0.0
1568,vio1569,0.0,0.0,0.0,0,0,52016.0,0.0
1569,vio1570,0.0,80.0,0.0,0,0,8543.0,0.0
1570,vio1571,0.0,0.0,0.0,0,0,11973.0,0.0
1571,vio1572,0.0,0.0,3679.0,0.0,0,0,0.0
1572,vio1573,0.0,1150.0,2294.0,10.0,0,17906.0,0.0
1573,vio1574,0.0,50.0,0.0,0,0,8961.0,0.0
1574,vio1575,0.0,0.0,0.0,0,0,46404.0,0.0
1575,vio1576,0.0,30.0,0.0,0,0,6122.0,0.0
1576,vio1577,0.0,240.0,502.0,0.0,0,16822.0,0.0
1577,vio1578,0.0,260.0,1679.0,0.0,0,1573.0,0.0
1578,vio1579,0.0,0.0,0.0,0,0,0,0.0
1579,vio1580,0.0,220.0,1133.0,10.0,0,23438.0,0.0
1580,vio1581,0.0,180.0,1983.0,0.0,0,10881.0,0.0
1581,vio1582,0.0,380.0,969.0,40.0,0,27908.0,0.0
1582,vio1583,0.0,50.0,0.0,0,0,0,0.0
1583,vio1584,0.0,0.0,0.0,0,0,0,0.0
1584,vio1585,0.0,150.0,0.0,0,0,0,0.0
1585,vio1586,0.0,1010.0,651.0,10.0,0,15969.0,0.0
1586,vio1587,0.0,40.0,0.0,0,0,9611.0,0.0
1587,vio1588,0.0,60.0,0.0,0,0,4348.0,0.0
1588,vio1589,0.0,70.0,543.0,0.0,0,20609.0,0.0
1589,vio1590,0.0,50.0,1872.0,0.0,0,9615.0,0.0
1590,vio1591,0.0,40.0,918.0,0.0,0,11832.0,0.0
1591,vio1592,0.0,0.0,0.0,0,0,0,0.0
1592,vio1593,0.0,30.0,1716.0,0.0,0,11035.0,0.0
1593,vio1594,0.0,0.0,0.0,0,0,26649.0,0.0
1594,vio1595,0.0,300.0,96.0,10.0,0,20411.0,0.0
1595,vio1596,0.0,0.0,0.0,0,0,13083.0,0.0
1596,vio1597,0.0,1840.0,2539.0,10.0,0,28745.0,0.0
1597,vio1598,0.0,720.0,366.0,0.0,0,1228.0,0.0
1598,vio1599,0.0,840.0,5319.0,10.0,0,43162.0,0.0
1599,vio1600,0.0,50.0,0.0,0,0,14037.0,0.0
1600,vio1601,0.0,0.0,1104.0,0.0,0,40018.0,0.0
1601,vio1602,0.0,0.0,2275.0,0.0,0,17104.0,0.0
1602,vio1603,0.0,790.0,869.0,0.0,0,15365.0,0.0
1603,vio1604,0.0,370.0,0.0,0.0,0,0,0.0
1604,vio1605,0.0,0.0,4124.0,0.0,0,2181.0,0.0
1605,vio1606,0.0,90.0,0.0,0,0,753.0,0.0
1606,vio1607,0.0,0.0,1115.0,0.0,0,0,0.0
1607,vio1608,0.0,4030.0,3468.0,130.0,0,27016.0,0.0
1608,vio1609,0.0,560.0,2654.0,0.0,0,13845.0,0.0
1609,vio1610,0.0,1120.0,2164.0,0.0,0,13793.0,0.0
1610,vio1611,0.0,620.0,5318.0,40.0,0,16306.0,0.0
1611,vio1612,0.0,3370.0,4361.0,0.0,0,0.0,0.0
1612,vio1613,0.0,3210.0,6857.0,20.0,0,4247.0,0.0
1613,vio1614,0.0,1950.0,2967.0,0.0,0,0,0.0
1614,vio1615,0.0,390.0,3749.0,60.0,0,16897.0,0.0
1615,vio1616,0.0,570.0,3826.0,0.0,0,2190.0,0.0
1616,vio1617,0.0,630.0,3988.0,10.0,0,13915.0,0.0
1617,vio1618,0.0,180.0,0.0,0,0,0.0,0.0
1618,vio1619,0.0,740.0,2521.0,0.0,0,4935.0,0.0
1619,vio1620,0.0,200.0,172.0,0.0,0,3007.0,0.0
1620,vio1621,0.0,0.0,0.0,0,0,6897.0,0.0
1621,vio1622,10.0,3070.0,3796.0,40.0,0,29534.0,0.0
1622,vio1623,0.0,80.0,527.0,0.0,0,26548.0,0.0
1623,vio1624,0.0,0.0,0.0,0,0,10526.0,0.0
1624,vio1625,0.0,270.0,1111.0,0.0,0,14797.0,0.0
1625,vio1626,0.0,110.0,1878.0,0.0,0,33238.0,0.0
1626,vio1627,0.0,0.0,0.0,0,0,19782.0,0.0
1627,vio1628,0.0,4330.0,265.0,0.0,0,254.0,0.0
1628,vio1629,10.0,7220.0,10743.0,0.0,0,7806.0,0.0
1629,vio1630,0.0,570.0,2893.0,10.0,0,1491.0,0.0
1630,vio1631,10.0,1380.0,3703.0,50.0,0,20333.0,0.0
1631,vio1632,10.0,7620.0,2874.0,190.0,0,30791.0,0.0
1632,vio1633,10.0,3520.0,1594.0,0.0,0,4782.0,0.0
1633,vio1634,0.0,100.0,0.0,0,0,3035.0,0.0
1634,vio1635,0.0,30.0,1442.0,0.0,0,7375.0,0.0
1635,vio1636,0.0,1260.0,0.0,0,0,11461.0,0.0
1636,vio1637,0.0,0.0,5038.0,0,0,0,0.0
1637,vio1638,30.0,210.0,618.0,0,0,1599.0,0.0
1638,vio1639,0.0,310.0,966.0,0.0,0,34705.0,0.0
1639,vio1640,10.0,3540.0,10842.0,0.0,0,3858.0,0.0
1640,vio1641,0.0,70.0,0.0,0,0,43134.0,0.0
1641,vio1642,10.0,2910.0,1335.0,60.0,0,2556.0,0.0
1642,vio1643,60.0,14100.0,945.0,40.0,0,755.0,0.0
1643,vio1644,0.0,5450.0,5403.0,0.0,0,0,0.0
1644,vio1645,0.0,11510.0,3375.0,0.0,0,0,0.0
1645,vio1646,0.0,1090.0,1529.0,0.0,0,0,0.0
1646,vio1647,0.0,70.0,0.0,0,0,784.0,0.0
1647,vio1648,0.0,30.0,0.0,0,0,0,0.0
1648,vio1649,0.0,5160.0,273.0,70.0,0,18292.0,0.0
1649,vio1650,0.0,2110.0,0.0,0,0,0,0.0
1650,vio1651,0.0,2990.0,1048.0,0,0,0,0.0
1651,vio1652,0.0,3850.0,92.0,0,0,0,0.0
1652,vio1653,0.0,360.0,2367.0,0,0,0,0.0
1653,vio1654,0.0,160.0,1554.0,0.0,0,1204.0,0.0
1654,vio1655,0.0,4240.0,1821.0,0.0,0,1286.0,0.0
1655,vio1656,0.0,15260.0,4231.0,0.0,0,0,0.0
1656,vio1657,0.0,1910.0,1169.0,0.0,0,1931.0,0.0
1657,vio1658,10.0,1460.0,0.0,0,0,0,0.0
1658,vio1659,10.0,4180.0,3374.0,0,0,0,0.0
1659,vio1660,10.0,7530.0,2197.0,0.0,0,944.0,0.0
1660,vio1661,10.0,20.0,0.0,0,0,3741.0,0.0
1661,vio1662,70.0,167610.0,7522.0,110.0,0,31339.0,0.0
1662,vio1663,0.0,4310.0,2934.0,190.0,0,37385.0,0.0
1663,vio1664,0.0,1110.0,2079.0,20.0,0,23845.0,0.0
1664,vio1665,0.0,130.0,10387.0,10.0,0,27913.0,0.0
1665,vio1666,0.0,40.0,0.0,0,0,71475.0,0.0
1666,vio1667,0.0,140.0,1072.0,0.0,0,2723.0,0.0
1667,vio1668,0.0,320.0,6806.0,0.0,0,0,0.0
1668,vio1669,0.0,550.0,2235.0,0.0,0,27712.0,0.0
1669,vio1670,0.0,870.0,17147.0,40.0,0,39063.0,0.0
1670,vio1671,0.0,370.0,585.0,0.0,0,90016.0,0.0
1671,vio1672,0.0,920.0,3068.0,0.0,0,4022.0,0.0
1672,vio1673,0.0,2450.0,2953.0,10.0,0,27529.0,0.0
1673,vio1674,0.0,210.0,2146.0,0.0,0,10183.0,0.0
1674,vio1675,20.0,3060.0,5949.0,0.0,0,7081.0,0.0
1675,vio1676,20.0,2380.0,8914.0,20.0,0,11792.0,0.0
1676,vio1677,20.0,4140.0,4072.0,10.0,0,0,0.0
1677,vio1678,0.0,2530.0,10845.0,40.0,0,9291.0,0.0
1678,vio1679,0.0,1720.0,6971.0,20.0,0,46937.0,0.0
1679,vio1680,0.0,1530.0,3022.0,10.0,0,0,0.0
1680,vio1681,0.0,3430.0,270.0,0.0,0,3418.0,0.0
1681,vio1682,0.0,340.0,1892.0,0.0,0,2027.0,0.0
1682,vio1683,0.0,670.0,6494.0,10.0,0,3079.0,0.0
1683,vio1684,0.0,1840.0,4508.0,10.0,0,9569.0,0.0
1684,vio1685,0.0,990.0,3285.0,10.0,0,2994.0,0.0
1685,vio1686,0.0,5400.0,15181.0,100.0,0,10612.0,0.0
1686,vio1687,0.0,23490.0,2036.0,80.0,0,30607.0,0.0
1687,vio1688,0.0,340.0,801.0,0.0,0,4645.0,0.0
1688,vio1689,0.0,5530.0,3844.0,10.0,0,10988.0,0.0
1689,vio1690,0.0,350.0,1248.0,0.0,0,3307.0,0.0
1690,vio1691,0.0,3150.0,2114.0,20.0,0,36147.0,0.0
1691,vio1692,0.0,1650.0,2888.0,10.0,0,20741.0,0.0
1692,vio1693,0.0,630.0,2285.0,10.0,0,22856.0,0.0
1693,vio1694,0.0,460.0,78.0,0,0,0,0.0
1694,vio1695,0.0,270.0,0.0,0,0,6957.0,0.0
1695,vio1696,0.0,4120.0,183.0,10.0,0,12717.0,0.0
1696,vio1697,20.0,11990.0,2398.0,40.0,0,2536.0,0.0
1697,vio1698,0.0,320.0,1533.0,0.0,0,9758.0,0.0
1698,vio1699,0.0,2150.0,295.0,0.0,0,18238.0,0.0
1699,vio1700,0.0,5380.0,1887.0,0.0,0,11454.0,0.0
1700,vio1701,0.0,50.0,1296.0,0.0,0,14556.0,0.0
1701,vio1702,10.0,17450.0,367.0,0.0,0,14445.0,0.0
1702,vio1703,0.0,180.0,833.0,0,0,1102.0,0.0
1703,vio1704,0.0,430.0,40.0,0.0,0,538.0,0.0
1704,vio1705,0.0,240.0,416.0,10.0,0,949.0,0.0
1705,vio1706,0.0,1750.0,1097.0,20.0,0,1799.0,0.0
1706,vio1707,0.0,1050.0,645.0,10.0,0,34081.0,0.0
1707,vio1708,0.0,150.0,0.0,0,0,0.0,0.0
1708,vio1709,0.0,4000.0,1945.0,0.0,0,0,0.0
1709,vio1710,20.0,11780.0,504.0,50.0,0,24964.0,0.0
1710,vio1711,10.0,3160.0,3543.0,0,0,0,0.0
1711,vio1712,0.0,4480.0,4358.0,10.0,0,39881.0,0.0
1712,vio1713,20.0,10000.0,583.0,0.0,0,2719.0,0.0
1713,vio1714,0.0,17630.0,13272.0,130.0,0,35697.0,0.0
1714,vio1715,0.0,3220.0,1239.0,0.0,0,3501.0,0.0
1715,vio1716,10.0,13310.0,5518.0,10.0,0,0,0.0
1716,vio1717,0.0,270.0,0.0,0,0,0,0.0
1717,vio1718,0.0,270.0,0.0,0,0,2428.0,0.0
1718,vio1719,10.0,13380.0,6443.0,0.0,0,5146.0,0.0
1719,vio1720,10.0,5420.0,5221.0,20.0,0,32585.0,0.0
1720,vio1721,0.0,2350.0,2345.0,40.0,0,82257.0,0.0
1721,vio1722,0.0,1250.0,1871.0,0.0,0,33841.0,0.0
1722,vio1723,0.0,440.0,9221.0,10.0,0,11765.0,0.0
1723,vio1724,0.0,520.0,6284.0,0.0,0,59453.0,0.0
1724,vio1725,0.0,270.0,683.0,0.0,0,76897.0,0.0
1725,vio1726,0.0,1020.0,4551.0,0.0,0,39951.0,0.0
1726,vio1727,0.0,500.0,2421.0,0.0,0,5646.0,0.0
1727,vio1728,0.0,1290.0,1875.0,0.0,0,79258.0,0.0
1728,vio1729,0.0,350.0,8838.0,0.0,0,9015.0,0.0
1729,vio1730,0.0,60.0,0.0,0,0,7112.0,0.0
1730,vio1731,0.0,50.0,0.0,0,0,74196.0,0.0
1731,vio1732,0.0,390.0,1399.0,0.0,0,5211.0,0.0
1732,vio1733,0.0,340.0,2085.0,0.0,0,6174.0,0.0
1733,vio1734,0.0,740.0,2538.0,10.0,0,51934.0,0.0
1734,vio1735,10.0,6160.0,5383.0,10.0,0,1958.0,0.0
1735,vio1736,10.0,6030.0,12174.0,30.0,0,44522.0,0.0
1736,vio1737,70.0,9910.0,9183.0,90.0,0,9846.0,0.0
1737,vio1738,20.0,22410.0,6645.0,1010.0,0,15957.0,0.0
1738,vio1739,0.0,240.0,4068.0,0.0,0,3904.0,0.0
1739,vio1740,0.0,2690.0,586.0,20.0,0,12956.0,0.0
1740,vio1741,40.0,263990.0,3903.0,150.0,0,18086.0,0.0
1741,vio1742,0.0,1800.0,719.0,70.0,0,37594.0,0.0
1742,vio1743,0.0,1420.0,5184.0,10.0,0,4494.0,0.0
1743,vio1744,0.0,750.0,8019.0,10.0,0,21422.0,0.0
1744,vio1745,0.0,780.0,3178.0,0.0,0,22762.0,0.0
1745,vio1746,0.0,930.0,3106.0,10.0,0,13682.0,0.0
1746,vio1747,0.0,1220.0,5017.0,50.0,0,22953.0,0.0
1747,vio1748,0.0,2480.0,16285.0,10.0,0,2842.0,0.0
1748,vio1749,0.0,540.0,2877.0,0.0,0,5629.0,0.0
1749,vio1750,0.0,3440.0,6319.0,0.0,0,10262.0,0.0
1750,vio1751,0.0,130.0,8245.0,0.0,0,0,0.0
1751,vio1752,0.0,3480.0,4724.0,140.0,0,26735.0,0.0
1752,vio1753,0.0,590.0,4247.0,0.0,0,2131.0,0.0
1753,vio1754,0.0,1390.0,7705.0,60.0,0,19254.0,0.0
1754,vio1755,0.0,1170.0,5507.0,10.0,0,2844.0,0.0
1755,vio1756,0.0,5030.0,6026.0,140.0,0,9037.0,0.0
1756,vio1757,0.0,30.0,919.0,0.0,0,20417.0,0.0
1757,vio1758,0.0,380.0,3087.0,10.0,0,7301.0,0.0
1758,vio1759,10.0,910.0,5681.0,50.0,0,16819.0,0.0
1759,vio1760,30.0,12390.0,1715.0,90.0,0,25704.0,0.0
1760,vio1761,0.0,970.0,3391.0,0.0,0,31144.0,0.0
1761,vio1762,0.0,340.0,579.0,0,0,0,0.0
1762,vio1763,0.0,250.0,7454.0,0,0,31043.0,0.0
1763,vio1764,0.0,11840.0,6239.0,0,0,0,0.0
1764,vio1765,0.0,30.0,1142.0,0,0,2765.0,0.0
1765,vio1766,0.0,11530.0,5941.0,30.0,0,46196.0,0.0
1766,vio1767,0.0,200.0,0.0,10.0,0,0.0,0.0
1767,vio1768,0.0,8540.0,2124.0,0.0,0,3897.0,0.0
1768,vio1769,0.0,260.0,2491.0,30.0,0,14387.0,0.0
1769,vio1770,0.0,130.0,7584.0,30.0,0,4069.0,0.0
1770,vio1771,0.0,790.0,1226.0,0.0,0,725.0,0.0
1771,vio1772,0.0,140.0,1598.0,10.0,0,20202.0,0.0
1772,vio1773,0.0,1160.0,904.0,0,0,0,0.0
1773,vio1774,0.0,610.0,225.0,0.0,0,9196.0,0.0
1774,vio1775,10.0,2970.0,2215.0,0.0,0,9682.0,0.0
1775,vio1776,0.0,180.0,1678.0,0,0,6274.0,0.0
1776,vio1777,0.0,250.0,5962.0,0,0,0,0.0
1777,vio1778,0.0,4490.0,92.0,0,0,247.0,0.0
1778,vio1779,0.0,130.0,0.0,0,0,4753.0,0.0
1779,vio1780,0.0,5880.0,7229.0,0.0,0,0.0,0.0
